Name,COORD
000000004428.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000032708.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009800.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000038241.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009025.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000011737.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000048270.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000000338.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000003983.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000020046.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009190.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000025467.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000010624.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014041.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000018457.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000036451.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000006921.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000022593.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000006339.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000034381.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000042204.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009372.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000010986.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000019385.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000030668.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000020044.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000003716.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000044952.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000031777.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000003694.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000035031.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000046331.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000022500.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049720.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000042103.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014321.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000040398.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009708.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000017520.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000014575.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000029601.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000049688.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000046146.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000002697.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000006664.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000026105.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000046885.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000042944.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000018194.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000009077.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000035995.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000021900.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000013318.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000025481.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000016959.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000007735.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000019926.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000033979.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000029457.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000035725.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000022793.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000027539.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000037513.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000019957.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000019240.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
000000003109.jpg,"[(149, 195), (159, 179), (164, 180), (170, 181), (140, 176), (133, 175), (127, 174), (170, 188), (114, 180), (157, 213), (135, 209), (148, 277), (102, 275), (201, 398), (210, 406), (239, 372), (271, 293), (266, 396), (280, 268), (270, 380), (268, 255), (260, 381), (265, 263), (182, 476), (172, 487), (293, 535), (312, 535), (300, 616), (360, 646), (290, 633), (347, 670), (351, 632), (437, 662)]"
